A,B,C
0.131111111,0.427942842,0.131111111
0.128888889,0.444410751,0.128888889
0.128333333,0.483064851,0.128333333
0.128333333,0.496091889,0.128333333
0.128333333,0.496091889,0.128333333
0.128148148,0.491741291,0.128148148
0.130740741,0.55706214,0.130740741
0.133333333,0.556468033,0.133333333
0.133518519,0.500362034,0.133518519
0.135555556,0.543038735,0.135555556
0.135555556,0.496091889,0.135555556
0.135555556,0.496091889,0.135555556
0.135185185,0.487619672,0.135185185
0.13537037,0.500331091,0.13537037
0.136111111,0.513048698,0.136111111
0.136481481,0.504545539,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.136481481,0.496091889,0.136481481
0.13462963,0.453879334,0.13462963
0.13462963,0.496091889,0.13462963
0.13462963,0.496091889,0.13462963
0.13537037,0.513092019,0.13537037
0.134814815,0.483374281,0.134814815
0.135740741,0.517331221,0.135740741
0.137222222,0.529955999,0.137222222
0.137777778,0.508722855,0.137777778
0.137777778,0.496091889,0.137777778
0.137777778,0.496091889,0.137777778
0.142592593,0.605327161,0.142592593
0.142037037,0.483708467,0.142037037
0.141111111,0.475409532,0.141111111
0.143148148,0.541751502,0.143148148
0.14462963,0.529052461,0.14462963
0.14462963,0.496091889,0.14462963
0.14462963,0.496091889,0.14462963
0.152962963,0.680518854,0.152962963
0.152592593,0.488133328,0.152592593
0.155185185,0.551882268,0.155185185
0.154259259,0.476344013,0.154259259
0.152962963,0.468360697,0.152962963
0.152962963,0.496091889,0.152962963
0.152962963,0.496091889,0.152962963
0.148888889,0.40853534,0.148888889
0.149814815,0.516279156,0.149814815
0.150740741,0.516211081,0.150740741
0.14962963,0.472024358,0.14962963
0.150555556,0.516223459,0.150555556
0.150555556,0.496091889,0.150555556
0.150555556,0.496091889,0.150555556
0.15462963,0.584384882,0.15462963
0.157592593,0.559401437,0.157592593
0.156851852,0.480422311,0.156851852
0.155555556,0.468602053,0.155555556
0.158888889,0.567087699,0.158888889
0.158888889,0.496091889,0.158888889
0.158888889,0.496091889,0.158888889
0.160740741,0.535086362,0.160740741
0.16037037,0.488343741,0.16037037
0.162777778,0.546529114,0.162777778
0.161296296,0.465303521,0.161296296
0.15962963,0.46128092,0.15962963
0.15962963,0.496091889,0.15962963
0.15962963,0.496091889,0.15962963
0.160555556,0.515542711,0.160555556
0.167777778,0.647316925,0.167777778
0.170740741,0.556653691,0.170740741
0.17037037,0.488597474,0.17037037
0.170555556,0.49984219,0.170555556
0.170555556,0.496091889,0.170555556
0.170555556,0.496091889,0.170555556
0.166111111,0.406078459,0.166111111
0.165925926,0.492285889,0.165925926
0.167037037,0.518940261,0.167037037
0.165185185,0.45814948,0.165185185
0.168148148,0.557173535,0.168148148
0.168148148,0.496091889,0.168148148
0.168148148,0.496091889,0.168148148
0.168148148,0.496091889,0.168148148
0.168148148,0.496091889,0.168148148
0.168148148,0.496091889,0.168148148
0.168888889,0.511210679,0.168888889
0.168333333,0.484779097,0.168333333
0.168333333,0.496091889,0.168333333
0.168333333,0.496091889,0.168333333
0.164259259,0.412972578,0.164259259
0.162222222,0.453965975,0.162222222
0.163888889,0.530791462,0.163888889
0.167037037,0.561276588,0.167037037
0.164444444,0.442968803,0.164444444
0.164444444,0.496091889,0.164444444
0.164444444,0.496091889,0.164444444
0.167407407,0.55732825,0.167407407
0.173333333,0.617364021,0.173333333
0.174814815,0.525828192,0.174814815
0.18037037,0.607066163,0.18037037
0.178148148,0.452486896,0.178148148
0.178148148,0.496091889,0.178148148
0.178148148,0.496091889,0.178148148
0.17537037,0.441198859,0.17537037
0.182407407,0.636406394,0.182407407
0.180185185,0.452765383,0.180185185
0.180740741,0.50700242,0.180740741
0.176296296,0.40898092,0.176296296
0.176296296,0.496091889,0.176296296
0.176296296,0.496091889,0.176296296
0.176296296,0.496091889,0.176296296
0.177037037,0.510820796,0.177037037
0.178518519,0.52547544,0.178518519
0.177407407,0.474159431,0.177407407
0.177777778,0.503431588,0.177777778
0.177777778,0.496091889,0.177777778
0.177777778,0.496091889,0.177777778
0.172592593,0.393497002,0.172592593
0.172037037,0.484915247,0.172037037
0.172592593,0.507287096,0.172592593
0.177592593,0.596687852,0.177592593
0.179259259,0.529089593,0.179259259
0.179259259,0.496091889,0.179259259
0.179259259,0.496091889,0.179259259
0.180555556,0.521619932,0.180555556
0.186481481,0.612307921,0.186481481
0.182222222,0.414098906,0.182222222
0.181481481,0.481641469,0.181481481
0.184444444,0.554029718,0.184444444
0.184444444,0.496091889,0.184444444
0.184444444,0.496091889,0.184444444
0.185555556,0.517615897,0.185555556
0.18962963,0.574743018,0.18962963
0.188333333,0.471380742,0.188333333
0.187407407,0.47836769,0.187407407
0.188703704,0.520976316,0.188703704
0.188703704,0.496091889,0.188703704
0.188703704,0.496091889,0.188703704
0.188703704,0.496091889,0.188703704
0.188703704,0.496091889,0.188703704
0.189074074,0.503171666,0.189074074
0.190555556,0.524380055,0.190555556
0.189259259,0.471448817,0.189259259
0.189259259,0.496091889,0.189259259
0.189259259,0.496091889,0.189259259
0.187037037,0.453681299,0.187037037
0.193333333,0.617085533,0.193333333
0.198518519,0.593822523,0.198518519
0.204814815,0.612920594,0.204814815
0.205740741,0.512955869,0.205740741
0.205740741,0.496091889,0.205740741
0.205740741,0.496091889,0.205740741
0.21037037,0.580176623,0.21037037
0.211111111,0.509366471,0.211111111
0.206666667,0.416623862,0.206666667
0.20462963,0.459195356,0.20462963
0.202037037,0.448847989,0.202037037
0.202037037,0.496091889,0.202037037
0.202037037,0.496091889,0.202037037
0.205925926,0.567496148,0.205925926
0.205185185,0.482644025,0.205185185
0.212962963,0.637582231,0.212962963
0.211666667,0.473039292,0.211666667
0.216481481,0.582045585,0.216481481
0.216481481,0.496091889,0.216481481
0.216481481,0.496091889,0.216481481
0.221851852,0.590647763,0.221851852
0.222037037,0.499303781,0.222037037
0.215555556,0.383743742,0.215555556
0.215740741,0.499359478,0.215740741
0.217592593,0.528767785,0.217592593
0.217592593,0.496091889,0.217592593
0.217592593,0.496091889,0.217592593
0.212037037,0.398584045,0.212037037
0.207962963,0.423437529,0.207962963
0.213148148,0.589657584,0.213148148
0.213333333,0.499384233,0.213333333
0.209074074,0.420417484,0.209074074
0.209074074,0.496091889,0.209074074
0.209074074,0.496091889,0.209074074
0.20962963,0.506086504,0.20962963
0.215925926,0.609157915,0.215925926
0.211296296,0.414445469,0.211296296
0.21037037,0.479543528,0.21037037
0.212592593,0.535909448,0.212592593
0.212592593,0.496091889,0.212592593
0.212592593,0.496091889,0.212592593
0.209074074,0.433444522,0.209074074
0.208518519,0.486097273,0.208518519
0.210740741,0.53612605,0.210740741
0.215925926,0.588902573,0.215925926
0.215740741,0.492824299,0.215740741
0.215740741,0.496091889,0.215740741
0.215740741,0.496091889,0.215740741
0.220740741,0.584316808,0.220740741
0.219814815,0.479982919,0.219814815
0.212962963,0.376583512,0.212962963
0.211666667,0.473039292,0.211666667
0.217592593,0.601880102,0.217592593
0.217592593,0.496091889,0.217592593
0.217592593,0.496091889,0.217592593
0.216851852,0.483089605,0.216851852
0.217777778,0.512380328,0.217777778
0.215925926,0.46360784,0.215925926
0.21037037,0.398119898,0.21037037
0.207777778,0.449633943,0.207777778
0.207777778,0.496091889,0.207777778
0.207777778,0.496091889,0.207777778
0.215,0.626486042,0.215
0.215185185,0.499365667,0.215185185
0.222592593,0.626999697,0.222592593
0.222222222,0.489680482,0.222222222
0.217037037,0.406264118,0.217037037
0.217037037,0.496091889,0.217037037
0.217037037,0.496091889,0.217037037
0.222222222,0.587244023,0.222222222
0.221296296,0.480050994,0.221296296
0.218888889,0.454275406,0.218888889
0.217407407,0.470186339,0.217407407
0.217407407,0.496091889,0.217407407
0.217407407,0.496091889,0.217407407
0.217407407,0.496091889,0.217407407
0.218888889,0.522108833,0.218888889
0.218518519,0.489612407,0.218518519
0.22,0.522028381,0.22
0.21962963,0.489637161,0.21962963
0.221481481,0.528408845,0.221481481
0.221481481,0.496091889,0.221481481
0.221481481,0.496091889,0.221481481
0.224444444,0.54753167,0.224444444
0.221666667,0.448266259,0.221666667
0.225,0.5539307,0.225
0.224074074,0.480174767,0.224074074
0.223703704,0.489711425,0.223703704
0.223703704,0.496091889,0.223703704
0.223703704,0.496091889,0.223703704
0.220740741,0.444973915,0.220740741
0.221481481,0.508976588,0.221481481
0.219444444,0.460730133,0.219444444
0.217222222,0.457289262,0.217222222
0.214814815,0.453792694,0.214814815
0.214814815,0.496091889,0.214814815
0.214814815,0.496091889,0.214814815
0.215925926,0.515746935,0.215925926
0.217222222,0.518952639,0.217222222
0.222407407,0.587194514,0.222407407
0.222037037,0.489680482,0.222037037
0.225,0.547451218,0.225
0.225,0.496091889,0.225
0.225,0.496091889,0.225
0.229074074,0.566128463,0.229074074
0.226111111,0.445728926,0.226111111
0.228888889,0.543694728,0.228888889
0.228333333,0.486641871,0.228333333
0.231296296,0.546560057,0.231296296
0.231296296,0.496091889,0.231296296
0.231296296,0.496091889,0.231296296
0.234074074,0.543020169,0.234074074
0.231851852,0.458830228,0.231851852
0.231666667,0.492966637,0.231666667
0.233703704,0.530475843,0.233703704
0.236111111,0.536497367,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.236111111,0.496091889,0.236111111
0.243148148,0.613440438,0.243148148
0.24537037,0.532462389,0.24537037
0.252407407,0.610581297,0.252407407
0.252777778,0.502008206,0.252777778
0.252777778,0.496091889,0.252777778
0.252777778,0.496091889,0.252777778
0.252777778,0.496091889,0.252777778
0.25,0.451762827,0.25
0.251666667,0.52288241,0.251666667
0.257037037,0.582045585,0.257037037
0.260925926,0.557482966,0.260925926
0.256666667,0.429514751,0.256666667
0.256666667,0.496091889,0.256666667
0.256666667,0.496091889,0.256666667
0.258518519,0.525351668,0.258518519
0.260740741,0.531039007,0.260740741
0.264444444,0.554011152,0.264444444
0.267222222,0.539127529,0.267222222
0.27462963,0.610061453,0.27462963
0.27462963,0.496091889,0.27462963
0.27462963,0.496091889,0.27462963
0.273333333,0.476504917,0.273333333
0.27037037,0.451187286,0.27037037
0.268333333,0.46499409,0.268333333
0.271296296,0.541553467,0.271296296
0.271851852,0.504551728,0.271851852
0.271851852,0.496091889,0.271851852
0.271851852,0.496091889,0.271851852
0.283148148,0.66791883,0.283148148
0.282777778,0.490608774,0.282777778
0.27962963,0.449460662,0.27962963
0.282407407,0.537549432,0.282407407
0.292037037,0.638863275,0.292037037
0.292037037,0.496091889,0.292037037
0.292037037,0.496091889,0.292037037
0.29037037,0.471937718,0.29037037
0.284074074,0.404487985,0.284074074
0.286481481,0.531645491,0.286481481
0.293703704,0.602133835,0.293703704
0.292592593,0.480050994,0.292592593
0.292592593,0.496091889,0.292592593
0.292592593,0.496091889,0.292592593
0.291296296,0.477328003,0.291296296
0.299814815,0.619759015,0.299814815
0.292962963,0.398571667,0.292962963
0.275925926,0.249723059,0.275925926
0.276296296,0.501667832,0.276296296
0.276296296,0.496091889,0.276296296
0.276296296,0.496091889,0.276296296
0.270740741,0.412502243,0.270740741
0.274074074,0.546931374,0.274074074
0.26537037,0.364416692,0.26537037
0.260925926,0.427392055,0.260925926
0.260740741,0.493195616,0.260740741
0.260740741,0.496091889,0.260740741
0.260740741,0.496091889,0.260740741
0.268703704,0.620619233,0.268703704
0.271296296,0.535835185,0.271296296
0.267222222,0.434038629,0.267222222
0.259444444,0.376422608,0.259444444
0.266481481,0.60649681,0.266481481
0.266481481,0.496091889,0.266481481
0.266481481,0.496091889,0.266481481
0.281296296,0.724451843,0.281296296
0.278333333,0.452047504,0.278333333
0.288148148,0.64304678,0.288148148
0.287407407,0.485255621,0.287407407
0.283333333,0.436402681,0.283333333
0.283333333,0.496091889,0.283333333
0.283333333,0.496091889,0.283333333
0.289814815,0.591978315,0.289814815
0.293518519,0.550044249,0.293518519
0.299074074,0.576327304,0.299074074
0.301296296,0.527771417,0.301296296
0.298518519,0.456688966,0.298518519
0.298518519,0.496091889,0.298518519
0.298518519,0.496091889,0.298518519
0.3,0.517238392,0.3
0.295740741,0.435499143,0.295740741
0.287222222,0.373705806,0.287222222
0.297222222,0.642663086,0.297222222
0.296666667,0.488139516,0.296666667
0.296666667,0.496091889,0.296666667
0.296666667,0.496091889,0.296666667
0.296666667,0.496091889,0.296666667
0.298703704,0.525295971,0.298703704
0.29962963,0.509304585,0.29962963
0.306666667,0.596291781,0.306666667
0.307592593,0.509063229,0.307592593
0.307592593,0.496091889,0.307592593
0.307592593,0.496091889,0.307592593
0.311481481,0.550471263,0.311481481
0.322407407,0.647533527,0.322407407
0.328888889,0.583784587,0.328888889
0.325185185,0.446681973,0.325185185
0.332962963,0.600685699,0.332962963
0.332962963,0.496091889,0.332962963
0.332962963,0.496091889,0.332962963
0.33462963,0.518135741,0.33462963
0.33537037,0.505851337,0.33537037
0.325,0.359651457,0.325
0.325555556,0.503567738,0.325555556
0.32,0.421438606,0.32
0.32,0.496091889,0.32
0.32,0.496091889,0.32
0.337962963,0.740412286,0.337962963
0.33962963,0.517900574,0.33962963
0.333703704,0.41882701,0.333703704
0.332777778,0.483863182,0.332777778
0.336296296,0.542642663,0.336296296
0.336296296,0.496091889,0.336296296
0.336296296,0.496091889,0.336296296
0.320740741,0.291830407,0.320740741
0.317777778,0.455859692,0.317777778
0.325185185,0.597337657,0.325185185
0.320740741,0.436322229,0.320740741
0.318888889,0.470947539,0.318888889
0.318888889,0.496091889,0.318888889
0.318888889,0.496091889,0.318888889
0.305555556,0.314295086,0.305555556
0.299814815,0.415448025,0.299814815
0.284444444,0.277330478,0.284444444
0.288703704,0.558937291,0.288703704
0.280185185,0.371669751,0.280185185
0.280185185,0.496091889,0.280185185
0.280185185,0.496091889,0.280185185
0.293148148,0.689312878,0.293148148
0.297037037,0.552303094,0.297037037
0.303333333,0.586284788,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.303333333,0.496091889,0.303333333
0.31462963,0.655578728,0.31462963
0.312407407,0.465507745,0.312407407
0.312407407,0.496091889,0.312407407
0.312407407,0.496091889,0.312407407
0.313703704,0.514020311,0.313703704
0.304444444,0.368383595,0.304444444
0.298518519,0.412638393,0.298518519
0.300925926,0.530457277,0.300925926
0.301666667,0.506606348,0.301666667
0.301666667,0.496091889,0.301666667
0.301666667,0.496091889,0.301666667
0.297222222,0.433104148,0.297222222
0.298148148,0.509347905,0.298148148
0.297777778,0.490800621,0.297777778
0.307592593,0.636443526,0.307592593
0.30962963,0.524578091,0.30962963
0.30962963,0.496091889,0.30962963
0.30962963,0.496091889,0.30962963
0.309814815,0.498666353,0.309814815
0.306666667,0.452295048,0.306666667
0.308148148,0.516848509,0.308148148
0.315185185,0.594367121,0.315185185
0.30962963,0.41971817,0.30962963
0.30962963,0.496091889,0.30962963
0.30962963,0.496091889,0.30962963
0.310185185,0.503821471,0.310185185
0.306666667,0.447183251,0.306666667
0.302592593,0.439008089,0.302592593
0.292407407,0.352051836,0.292407407
0.286296296,0.407607048,0.286296296
0.286296296,0.496091889,0.286296296
0.286296296,0.496091889,0.286296296
0.282037037,0.433524974,0.282037037
0.279074074,0.452121767,0.279074074
0.264259259,0.274675562,0.264259259
0.275925926,0.676929456,0.275925926
0.275,0.482148935,0.275
0.275,0.496091889,0.275
0.275,0.496091889,0.275
0.271851852,0.44857569,0.271851852
0.272962963,0.512993001,0.272962963
0.280555556,0.611268233,0.280555556
0.280555556,0.496091889,0.280555556
0.280555556,0.496091889,0.280555556
0.280555556,0.496091889,0.280555556
0.280555556,0.496091889,0.280555556
0.276481481,0.435418691,0.276481481
0.281481481,0.57128977,0.281481481
0.282962963,0.518104798,0.282962963
0.28,0.452220785,0.28
0.275740741,0.432578116,0.275740741
0.275740741,0.496091889,0.275740741
0.275740741,0.496091889,0.275740741
0.271666667,0.434707,0.271666667
0.266666667,0.420002847,0.266666667
0.262777778,0.436173702,0.262777778
0.274259259,0.67472012,0.274259259
0.271111111,0.448489049,0.271111111
0.271111111,0.496091889,0.271111111
0.271111111,0.496091889,0.271111111
0.271851852,0.507379925,0.271851852
0.282407407,0.656649359,0.282407407
0.284074074,0.520803035,0.284074074
0.272222222,0.321071621,0.272222222
0.267962963,0.431365147,0.267962963
0.267962963,0.496091889,0.267962963
0.267962963,0.496091889,0.267962963
0.267962963,0.496091889,0.267962963
0.267962963,0.496091889,0.267962963
0.272962963,0.572880244,0.272962963
0.279074074,0.588797366,0.279074074
0.278703704,0.490559265,0.278703704
0.278703704,0.496091889,0.278703704
0.278703704,0.496091889,0.278703704
0.290740741,0.676155879,0.290740741
0.294814815,0.555310761,0.294814815
0.294814815,0.496091889,0.294814815
0.299444444,0.562749479,0.299444444
0.295740741,0.443333932,0.295740741
0.295740741,0.496091889,0.295740741
0.295740741,0.496091889,0.295740741
0.305185185,0.631783497,0.305185185
0.306481481,0.514317365,0.306481481
0.305925926,0.488306609,0.305925926
0.297962963,0.384325472,0.297962963
0.301851852,0.551678043,0.301851852
0.301851852,0.496091889,0.301851852
0.301851852,0.496091889,0.301851852
0.300740741,0.480354236,0.300740741
0.301481481,0.506612537,0.301481481
0.294259259,0.393695037,0.294259259
0.290555556,0.442696504,0.290555556
0.292592593,0.525716797,0.292592593
0.292592593,0.496091889,0.292592593
0.292592593,0.496091889,0.292592593
0.305185185,0.678346649,0.305185185
0.300925926,0.436210834,0.300925926
0.302592593,0.51975097,0.302592593
0.316666667,0.695136366,0.316666667
0.311111111,0.419971904,0.311111111
0.311111111,0.496091889,0.311111111
0.311111111,0.496091889,0.311111111
0.322962963,0.660504867,0.322962963
0.327962963,0.563659205,0.327962963
0.326851852,0.481239209,0.326851852
0.323148148,0.446465372,0.323148148
0.321851852,0.478584292,0.321851852
0.321851852,0.496091889,0.321851852
0.321851852,0.496091889,0.321851852
0.323333333,0.516161572,0.323333333
0.338148148,0.696126545,0.338148148
0.334444444,0.447647397,0.334444444
0.327592593,0.40576284,0.327592593
0.326296296,0.478751385,0.326296296
0.326296296,0.496091889,0.326296296
0.326296296,0.496091889,0.326296296
0.326296296,0.496091889,0.326296296
0.31037037,0.282436087,0.31037037
0.32,0.629902158,0.32
0.317222222,0.458310384,0.317222222
0.317037037,0.493554556,0.317037037
0.317037037,0.496091889,0.317037037
0.317037037,0.496091889,0.317037037
0.317407407,0.501160366,0.317407407
0.312407407,0.427695297,0.312407407
0.298148148,0.298854487,0.298148148
0.287962963,0.350572756,0.287962963
0.300555556,0.680339384,0.300555556
0.300555556,0.496091889,0.300555556
0.300555556,0.496091889,0.300555556
0.289814815,0.343480602,0.289814815
0.281296296,0.371997747,0.281296296
0.275185185,0.405242996,0.275185185
0.273518519,0.470947539,0.273518519
0.276666667,0.543781369,0.276666667
0.276666667,0.496091889,0.276666667
0.276666667,0.496091889,0.276666667
0.29,0.696534994,0.29
0.28962963,0.490701603,0.28962963
0.284259259,0.417824454,0.284259259
0.293518519,0.632767487,0.293518519
0.301666667,0.613768434,0.301666667
0.301666667,0.496091889,0.301666667
0.301666667,0.496091889,0.301666667
0.301296296,0.490843942,0.301296296
0.295,0.406783962,0.295
0.290555556,0.432126347,0.290555556
0.289259259,0.477241362,0.289259259
0.28962963,0.501494551,0.28962963
0.28962963,0.496091889,0.28962963
0.28962963,0.496091889,0.28962963
0.286666667,0.452907722,0.286666667
0.298333333,0.667318534,0.298333333
0.296111111,0.464356662,0.296111111
0.291296296,0.426977418,0.291296296
0.290185185,0.479964354,0.290185185
0.290185185,0.496091889,0.290185185
0.290185185,0.496091889,0.290185185
0.285555556,0.428704042,0.285555556
0.288518519,0.539690693,0.288518519
0.278703704,0.352676886,0.278703704
0.265740741,0.302177774,0.265740741
0.254259259,0.318781833,0.254259259
0.254259259,0.496091889,0.254259259
0.254259259,0.496091889,0.254259259
0.249074074,0.413653326,0.249074074
0.258518519,0.648269972,0.258518519
0.247037037,0.315532809,0.247037037
0.257777778,0.670078657,0.257777778
0.260185185,0.53402192,0.260185185
0.260185185,0.496091889,0.260185185
0.260185185,0.496091889,0.260185185
0.257037037,0.446793368,0.257037037
0.255185185,0.466856863,0.255185185
0.244444444,0.325737838,0.244444444
0.237777778,0.387357894,0.237777778
0.231481481,0.391566153,0.231481481
0.231481481,0.496091889,0.231481481
0.231481481,0.496091889,0.231481481
0.234074074,0.539870163,0.234074074
0.245925926,0.694820747,0.245925926
0.241851852,0.429904633,0.241851852
0.242222222,0.502175299,0.242222222
0.239814815,0.456596137,0.239814815
0.239814815,0.496091889,0.239814815
0.239814815,0.496091889,0.239814815
0.253333333,0.719296726,0.253333333
0.251481481,0.466578376,0.251481481
0.248703704,0.451614301,0.248703704
0.246296296,0.457264508,0.246296296
0.238148148,0.363841151,0.238148148
0.238148148,0.496091889,0.238148148
0.238148148,0.496091889,0.238148148
0.237407407,0.483807485,0.237407407
0.239814815,0.536095107,0.239814815
0.230740741,0.346271668,0.230740741
0.225185185,0.402086802,0.225185185
0.229444444,0.569272281,0.229444444
0.229444444,0.496091889,0.229444444
0.229444444,0.496091889,0.229444444
0.226851852,0.45206607,0.226851852
0.227222222,0.502429032,0.227222222
0.221296296,0.39484612,0.221296296
0.222592593,0.518606076,0.222592593
0.226851852,0.569804502,0.226851852
0.226851852,0.496091889,0.226851852
0.226851852,0.496091889,0.226851852
0.224259259,0.45175045,0.224259259
0.232222222,0.633262577,0.232222222
0.240555556,0.636530166,0.240555556
0.241111111,0.505244853,0.241111111
0.250185185,0.645398454,0.250185185
0.250185185,0.496091889,0.250185185
0.250185185,0.496091889,0.250185185
0.250185185,0.496091889,0.250185185
0.247777778,0.457413034,0.247777778
0.254444444,0.603879025,0.254444444
0.254814815,0.501977263,0.254814815
0.257592593,0.540191971,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.257592593,0.496091889,0.257592593
0.238703704,0.198338975,0.238703704
0.240555556,0.526756484,0.240555556
0.232037037,0.355721686,0.232037037
0.220555556,0.302499582,0.220555556
0.227592593,0.618576989,0.227592593
0.227592593,0.496091889,0.227592593
0.227592593,0.496091889,0.227592593
0.219074074,0.350702717,0.219074074
0.217222222,0.463725423,0.217222222
0.217592593,0.502602313,0.217592593
0.21,0.362826217,0.21
0.220555556,0.685438804,0.220555556
0.220555556,0.496091889,0.220555556
0.220555556,0.496091889,0.220555556
0.235185185,0.75072871,0.235185185
0.218703704,0.220562298,0.218703704
0.213333333,0.402130122,0.213333333
0.208148148,0.403968141,0.208148148
0.203888889,0.419278779,0.203888889
0.203888889,0.496091889,0.203888889
0.203888889,0.496091889,0.203888889
0.184074074,0.134243473,0.184074074
0.182222222,0.460173157,0.182222222
0.189444444,0.636988124,0.189444444
0.194814815,0.59853206,0.194814815
0.210555556,0.791449807,0.210555556
0.210555556,0.496091889,0.210555556
0.210555556,0.496091889,0.210555556
0.206111111,0.416493901,0.206111111
0.202037037,0.422175051,0.202037037
0.202037037,0.496091889,0.202037037
0.201851852,0.492694338,0.201851852
0.198703704,0.438253077,0.198703704
0.198703704,0.496091889,0.198703704
0.198703704,0.496091889,0.198703704
0.200555556,0.530432522,0.200555556
0.206851852,0.612215092,0.206851852
0.202222222,0.412279453,0.202222222
0.203703704,0.523278482,0.203703704
0.205,0.519775725,0.205
0.205,0.496091889,0.205
0.205,0.496091889,0.205
0.207777778,0.546652887,0.207777778
0.201111111,0.375729483,0.201111111
0.202777778,0.526781239,0.202777778
0.203148148,0.502874612,0.203148148
0.197222222,0.387636382,0.197222222
0.197222222,0.496091889,0.197222222
0.197222222,0.496091889,0.197222222
0.196296296,0.478844214,0.196296296
0.194814815,0.468416395,0.194814815
0.198518519,0.565590054,0.198518519
0.197222222,0.472036736,0.197222222
0.201666667,0.578883202,0.201666667
0.201666667,0.496091889,0.201666667
0.201666667,0.496091889,0.201666667
0.214444444,0.730974645,0.214444444
0.213888889,0.486251988,0.213888889
0.21462963,0.509230322,0.21462963
0.206666667,0.355146144,0.206666667
0.20537037,0.472612277,0.20537037
0.20537037,0.496091889,0.20537037
0.20537037,0.496091889,0.20537037
0.200925926,0.415280932,0.200925926
0.202407407,0.523383688,0.202407407
0.205,0.543645219,0.205
0.213888889,0.657887083,0.213888889
0.209444444,0.417255101,0.209444444
0.209444444,0.496091889,0.209444444
0.209444444,0.496091889,0.209444444
0.207407407,0.45949241,0.207407407
0.20462963,0.44588983,0.20462963
0.20037037,0.418480447,0.20037037
0.199259259,0.475589002,0.199259259
0.195185185,0.420665029,0.195185185
0.195185185,0.496091889,0.195185185
0.195185185,0.496091889,0.195185185
0.197592593,0.541213093,0.197592593
0.196481481,0.47541572,0.196481481
0.193518519,0.440771844,0.193518519
0.192222222,0.471671607,0.192222222
0.19537037,0.555632569,0.19537037
0.19537037,0.496091889,0.19537037
0.19537037,0.496091889,0.19537037
0.19537037,0.496091889,0.19537037
0.19537037,0.496091889,0.19537037
0.191666667,0.426711307,0.191666667
0.186481481,0.397859976,0.186481481
0.192592593,0.613731303,0.192592593
0.192592593,0.496091889,0.192592593
0.192592593,0.496091889,0.192592593
0.194259259,0.52757957,0.194259259
0.193703704,0.485651692,0.193703704
0.200925926,0.632068174,0.200925926
0.200555556,0.489265844,0.200555556
0.20462963,0.571227883,0.20462963
0.20462963,0.496091889,0.20462963
0.20462963,0.496091889,0.20462963
0.201111111,0.43197782,0.201111111
0.214444444,0.741588123,0.214444444
0.213703704,0.482972021,0.213703704
0.212037037,0.466510301,0.212037037
0.220185185,0.641394419,0.220185185
0.220185185,0.496091889,0.220185185
0.220185185,0.496091889,0.220185185
0.223518519,0.554172056,0.223518519
0.218703704,0.412978767,0.218703704
0.220185185,0.522009815,0.220185185
0.222592593,0.538038332,0.222592593
0.225,0.537753656,0.225
0.225,0.496091889,0.225
0.225,0.496091889,0.225
0.227962963,0.547024204,0.227962963
0.231666667,0.559240533,0.231666667
0.225925926,0.399196718,0.225925926
0.231111111,0.584997555,0.231111111
0.23462963,0.555570683,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.23462963,0.496091889,0.23462963
0.248148148,0.722428166,0.248148148
0.249814815,0.523012371,0.249814815
0.253333333,0.552674411,0.253333333
0.258518519,0.578722298,0.258518519
0.251111111,0.379597369,0.251111111
0.251111111,0.496091889,0.251111111
0.251111111,0.496091889,0.251111111
0.263703704,0.697927432,0.263703704
0.262777778,0.481721921,0.262777778
0.262592593,0.493207993,0.262592593
0.260555556,0.464387605,0.260555556
0.262037037,0.519268258,0.262037037
0.262037037,0.496091889,0.262037037
0.262037037,0.496091889,0.262037037
0.275185185,0.701034118,0.275185185
0.267777778,0.38433166,0.267777778
0.26962963,0.524547148,0.26962963
0.271111111,0.518748414,0.271111111
0.282962963,0.676700477,0.282962963
0.282962963,0.496091889,0.282962963
0.282962963,0.496091889,0.282962963
0.288148148,0.572867867,0.288148148
